variavel,comparacao,comparacao_en,ajuste,z,N_ref,r,p_adj,p_unadj,scenario
altura_dossel,FOD - FOM,DOF–MOF,FDR,3.591447347456981,196,0.25653195338978435,4.932699285461019e-4,3.288466190307346e-4,S_sens095
agbd,FED - FES,SDF–SSdF,Bonferroni,4.610391280852101,146,0.3815586972794212,2.4114707143870647e-5,4.019117857311774e-6,S_sens095
agbd,FED - FOD,SDF–DOF,Bonferroni,-0.3180344962932065,192,0.02295216275580873,1,0.7504587700673158,S_sens095
agbd,FES - FOD,SSdF–DOF,Bonferroni,-6.14639883562435,226,0.408852368830208,4.755710097775657e-9,7.92618349629276e-10,S_sens095
agbd,FED - FOM,SDF–MOF,Bonferroni,3.8221819989685333,116,0.354880689436351,7.936560128714073e-4,1.3227600214523456e-4,S_sens095
agbd,FES - FOM,SSdF–MOF,Bonferroni,-0.44704658261273766,150,0.036501200621872454,1,0.6548414264446493,S_sens095
agbd,FOD - FOM,DOF–MOF,Bonferroni,4.9081652861329,196,0.35058323472377856,5.515941759738851e-6,9.193236266231419e-7,S_sens095
agbd,FED - FES,SDF–SSdF,FDR,4.610391280852101,146,0.3815586972794212,8.038235714623549e-6,4.019117857311774e-6,S_sens095
agbd,FED - FOD,SDF–DOF,FDR,-0.3180344962932065,192,0.02295216275580873,0.7504587700673158,0.7504587700673158,S_sens095
agbd,FES - FOD,SSdF–DOF,FDR,-6.14639883562435,226,0.408852368830208,4.755710097775657e-9,7.92618349629276e-10,S_sens095
agbd,FED - FOM,SDF–MOF,FDR,3.8221819989685333,116,0.354880689436351,1.9841400321785182e-4,1.3227600214523456e-4,S_sens095
agbd,FES - FOM,SSdF–MOF,FDR,-0.44704658261273766,150,0.036501200621872454,0.785809711733579,0.6548414264446493,S_sens095
agbd,FOD - FOM,DOF–MOF,FDR,4.9081652861329,196,0.35058323472377856,2.7579708798694256e-6,9.193236266231419e-7,S_sens095
pai,FED - FES,SDF–SSdF,Bonferroni,0.3292193374864509,146,0.027246386234555706,1,0.7419899076975199,S_sens095
pai,FED - FOD,SDF–DOF,Bonferroni,-3.8471267335110215,192,0.27764245689989925,7.170669428195739e-4,1.1951115713659565e-4,S_sens095
pai,FES - FOD,SSdF–DOF,Bonferroni,-4.907681126622925,226,0.326454092509157,5.529571891868597e-6,9.215953153114328e-7,S_sens095
pai,FED - FOM,SDF–MOF,Bonferroni,0.4890645882848244,116,0.04540850705598556,1,0.6247959709302735,S_sens095
pai,FES - FOM,SSdF–MOF,Bonferroni,0.20902630559570032,150,0.017066926384284333,1,0.834427703281311,S_sens095
pai,FOD - FOM,DOF–MOF,Bonferroni,4.527641479511178,196,0.323402962822227,3.578739961287745e-5,5.964566602146242e-6,S_sens095
pai,FED - FES,SDF–SSdF,FDR,0.3292193374864509,146,0.027246386234555706,0.8903878892370239,0.7419899076975199,S_sens095
pai,FED - FOD,SDF–DOF,FDR,-3.8471267335110215,192,0.27764245689989925,2.390223142731913e-4,1.1951115713659565e-4,S_sens095
